Item_id,Main_Category,Sub_Categories,Item_Code,Product_Title,Product_Description,UPC,Brand,Department,Type,Tag,List Price,Price,Inventory,Min Order Qty,Available,Large Image,Additional Images,Item Properties
204696,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N50TONGSEALERMC,Tong sealer machine ( Plastic pouch sealing m/c with 16? sealing length,,2711,,,,,13570,13570,1000,0,YES,/20190501314/assets/items/largeimages/download.jpg,,"Sys_Num_Images - 1, UNSPSC - 2711, Unit_of_Measure - EA"
204697,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N37-RCH-BATTERY-AA,Panasonic- Eneloop-  Rechargeable battery AA -2000 mAh pack of 4 nos.,"<div><p>Eneloop AA batteries can be recharged up to 2100 times [Battery life based on testing method established by IEC</p>
<p>Panasonic eneloop batteries are 2000mAh type, 1900mAh min, Ni-MH pre-charged rechargeable AA batteries.</p>
<p>Eneloop batteries are multi use, come pre-charged with solar energy and are ready to use</p>
<p>When stored as per instructions, Panasonic eneloop AA battery can maintain up to 70% of its charge even after 10 years in storage (when not being used).</p>
<p>The No Memory effect in Panasonic eneloop AA batteries allows the batteries to be recharged when fully or partially discharged.</p>
<p>Panasonic eneloop AA rechargeable battery Works in extreme temperatures ranging from -20 &deg;C to 50 &deg;C temperature range [Operation time will be shorter than that at room temperature. Operating time varies according to equipment].</p>
<p>Rechargeable AA batteries are multi use batteries, they can be used in devices like wireless keyboard, mouse, phone, flashlights, gaming consoles, electronic toothbrush, portable radio, battery powered toys and high-drain devices.</p>
<p>Panasonic eneloop batteries provide optimum performance when paired with Panasonic's eneloop chargers</p></div>",261117,,,,,889.2,889.2,10000,0,YES,/20190501314/assets/items/largeimages/ki2pj2m0dibdbiacatla.jpg,,"Sys_Num_Images - 1, UNSPSC - 261117, Unit_of_Measure - EA"
204698,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N36MISC0110131,"Strong Tool, Auto Center Punch, Small, 56-21, With Plastic Head,MITSUTOMO","<div class=""m-product-description"">
<p>With a plastic head, suitable for continuous work<br />&middot;Marking can be done just by pressing it against the object<br />[Applications]<br />&middot;For drilling and wood screwing</p>
</div>
<div id=""Tab_container"" class=""m-tab"">
<ul>
<li>&nbsp;</li>
</ul>
</div>",232416,,,,,1548,1548,1000,0,YES,/20190501314/assets/items/largeimages/223300285656_001.jpg,,"Sys_Num_Images - 1, UNSPSC - 232416, Unit_of_Measure - EA"
204699,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N36FILTERF10,ZIEL Filter Element F10,,401615,,,,,4026.75,4026.75,1000,0,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , UNSPSC - 401615, Unit_of_Measure - EA"
204700,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N36FILTERF11,"Pallflex-EMFAB Filter TX40H120WW, 70 mm",,401615,,,,,38731.5,38731.5,1000,0,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , UNSPSC - 401615, Unit_of_Measure - EA"
204701,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N36FILTERF12,"Ziel Make 7221-100/Pkg (Pallflex - Emfab Filters TX40HI20WW, 47 mm PALL)",,401615,,,,,25812,25812,10000,0,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , UNSPSC - 401615, Unit_of_Measure - EA"
204702,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N40COUP0025304,LOVEJOY COUPLING L-110,,232110,,,,,1075,1075,1000,0,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , UNSPSC - 232110, Unit_of_Measure - EA"
204703,,Uncategorized Items,N31-233507M-IS7MM,Impact socket 7mm (233507M CR -V)- Kingtony Make.,"<div><p>DATA SHEET</p>
<p><a title=""OEM DATAT SHEET"" href=""https://www.kingtony.com/upload/file/pdf/2023/131.pdf"">https://www.kingtony.com/upload/file/pdf/2023/131.pdf</a></p>
<p>Impact socket 7mm (233507M CR -V)- Kingtony Make.</p>
<h1>1/4"" DR. 6PT Metric Standard Socket</h1>
<p>Chrome vanadium alloy steel, polished, chrome plated.</p>
<p>4 ball retaining grooves.</p>
<p>DIN 3124, ISO 2725-1</p>
<p>Hits : 7506</p>
<p>&nbsp;</p>
<p>&nbsp;</p></div>",232416,,,,,88.5,88.5,1000,0,YES,/20190501314/assets/items/largeimages/2335M.png,,"Sys_Num_Images - 1, UNSPSC - 232416, Unit_of_Measure - EA"
204704,,Uncategorized Items,N31-233508M-IS8MM,Impact socket 8mm (233508M CR -V)- Kingtony Make.,"<div><p>Impact socket 8mm (233508M CR -V)- Kingtony Make</p>
<p>DATA SHEET</p>
<p><a title=""DATA SHEET"" href=""https://www.kingtony.com/upload/file/pdf/2023/131.pdf"">https://www.kingtony.com/upload/file/pdf/2023/131.pdf</a></p>
<p>&nbsp;</p>
<h1>1/4"" DR. 6PT Metric Standard Socket</h1>
<p>Chrome vanadium alloy steel, polished, chrome plated.</p>
<p>4 ball retaining grooves.</p>
<p>DIN 3124, ISO 2725-1</p>
<p>Hits : 7506</p></div>",232416,,,,,88.5,88.5,1000,0,YES,/20190501314/assets/items/largeimages/2335M.png,,"Sys_Num_Images - 1, UNSPSC - 232416, Unit_of_Measure - EA"
204705,Uncategorized Items,Uncategorized Items,N31-433508M-IS8MM,Impact socket 8mm (433508M CR -V)- Kingtony Make.,Impact socket 8mm (433508M CR -V)- Kingtony Make.,232416,,,,,141.6,141.6,1000,0,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , UNSPSC - 232416, Unit_of_Measure - EA"
204706,Uncategorized Items,Uncategorized Items,N31-433510M-IS10MM,Impact socket 10mm (433510M CR -V)- Kingtony Make.,Impact socket 10mm (433510M CR -V)- Kingtony Make.,232416,,,,,141.6,141.6,1000,0,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , Unit_of_Measure - EA, UNSPSC - 232416"
204707,,Uncategorized Items,N31-233510M-IS10MM,Impact socket 10mm (233510M CR -V)- Kingtony Make.,"<div><p>DATA SHEET</p>
<p><a title=""DATA SHEET"" href=""https://www.kingtony.com/upload/file/pdf/2023/131.pdf"">https://www.kingtony.com/upload/file/pdf/2023/131.pdf</a></p>
<p>&nbsp;</p>
<p>Impact socket 10mm (233510M CR -V)- Kingtony Make.</p>
<h1>1/4"" DR. 6PT Metric Standard Socket</h1>
<p>Chrome vanadium alloy steel, polished, chrome plated.</p>
<p>4 ball retaining grooves.</p>
<p>DIN 3124, ISO 2725-1</p>
<p>Hits : 7506</p></div>",232416,,,,,100.3,100.3,1000,0,YES,/20190501314/assets/items/largeimages/2335M.png,,"Sys_Num_Images - 1, UNSPSC - 232416, Unit_of_Measure - EA"
204708,Uncategorized Items,Uncategorized Items,N31-433518M-IS18MM,Impact socket 18mm (433518M CR -V)- Kingtony Make.,Impact socket 18mm (433518M CR -V)- Kingtony Make.,232416,,,,,182.9,182.9,1000,0,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , UNSPSC - 232416, Unit_of_Measure - EA"
204709,Uncategorized Items,Uncategorized Items,N31-433518M-IS19MM,Impact socket 19mm (433518M CR -V)- Kingtony Make.,Impact socket 19mm (433518M CR -V)- Kingtony Make.,232416,,,,,188.8,188.8,1000,0,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , UNSPSC - 232416, Unit_of_Measure - EA"
204710,Uncategorized Items,Uncategorized Items,N31-423513M-IS13MML,Impact socket 13mm Long (423513M CR -V)- Kingtony Make.,Impact socket 13mm Long (423513M CR -V)- Kingtony Make.,232416,,,,,265.5,265.5,1000,0,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , UNSPSC - 232416, Unit_of_Measure - EA"
204711,Uncategorized Items,Uncategorized Items,N31-423517M-IS17MML,Impact socket 17mm Long (423517M CR -V)- Kingtony Make.,Impact socket 17mm Long (423517M CR -V)- Kingtony Make.,232416,,,,,330.4,330.4,1000,0,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , UNSPSC - 232416, Unit_of_Measure - EA"
204712,,Uncategorized Items,N31-433524M-IS24MM,Impact socket 24mm (433524M CR -V)- Kingtony Make.,<div><p>Impact socket 24mm (433524M CR -V)- Kingtony Make.</p></div>,232416,,,,,253.7,253.7,1000,0,YES,/20190501314/assets/items/largeimages/433524M-800x800.jpg,,"Sys_Num_Images - 1, UNSPSC - 232416, Unit_of_Measure - EA"
204713,,Uncategorized Items,N31-545727M-IS27MML,Impact socket 27mm Long (545727M CR -V)- Kingtony Make,<div><p>Impact socket 27mm Long (545727M CR -V)- Kingtony Make</p></div>,232416,,,,,430.7,430.7,1000,0,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , Unit_of_Measure - EA, UNSPSC - 232416"
204714,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N35K0001INDIRECT0830,PEN OIL.500 ml.CODE NO.6030,,232110,,,,,1575,1575,100,0,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , UNSPSC - 232110, Unit_of_Measure - EA"
204715,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N36POLYSPERY,POLYTRON SPRAY,,15121803,,,,,892.4,892.4,100,0,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - , UNSPSC - 15121803, Unit_of_Measure - EA"
204716,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N31KEN5155420K,"Kennedy Make crimper 2-16 mm, Model-KEN5155420K.",,231531,,,,,8271,8271,1000,0,YES,/20190501314/assets/items/largeimages/HAN.CRI.96719702_1668318974253.webp,,"Sys_Num_Images - 1, Unit_of_Measure - EA, UNSPSC - 231531"
204717,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N55EG-019-0001,ANTI SPATTER SPRAY MODEL-AS-720,,231531,,,,,240,240,1000,0,YES,/20190501314/assets/items/largeimages/spray-fill-anti-spatter-spray-250x250.webp,,"Sys_Num_Images - 1, UNSPSC - 231531, Unit_of_Measure - EA"
204718,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N36-BALANCING4MM,Balancing konb-4mm,,231531,,,,,175,175,1000,0,YES,/20190501314/assets/items/largeimages/s-l1600.jpg,,"Sys_Num_Images - 1, UNSPSC - 231531, Unit_of_Measure - EA"
204719,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N36-BALANCING6MM,Balancing konb-6mm,,231531,,,,,200,200,1000,0,YES,/20190501314/assets/items/largeimages/SKU232874-1.jpg,,"Sys_Num_Images - 1, UNSPSC - 231531, Unit_of_Measure - EA"
204720,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N36-BALANCING8MM,Balancing konb-8mm,,231531,,,,,259,259,1000,0,YES,/20190501314/assets/items/largeimages/61???._AC_SY355_.jpg,,"Sys_Num_Images - 1, UNSPSC - 231531, Unit_of_Measure - EA"
204721,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N36-BALANCING10MM,Balancing konb-10mm,,231531,,,,,300,300,1000,0,YES,/20190501314/assets/items/largeimages/2058-01.jpg,,"Sys_Num_Images - 1, UNSPSC - 231531, Unit_of_Measure - EA"
204722,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N36EM-034-0010,SOLDERING GUN ( TCS 450/35W),,231531,,,,,1680,1680,1000,0,YES,/20190501314/assets/items/largeimages/SXvfzOBcOOjRb.jpg,,"Sys_Num_Images - 1, UNSPSC - 231531, Unit_of_Measure - EA"
204723,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N35-HITACHI14,"Hitachi make cutting wheel, Size-14&quot;",,231531,,,,,191,191,1000,0,YES,/20190501314/assets/items/largeimages/14-cutt-off-wheel-500x500.webp,,"Sys_Num_Images - 1, UNSPSC - 231531, Unit_of_Measure - EA"
204724,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N36-JANDS244P60,"Janatics make push button, Model-DS244P60-MP1A.",,231531,,,,,800,800,1000,0,YES,/20190501314/assets/items/largeimages/PNE.MEC.23391922_1668064917944.webp,,"Sys_Num_Images - 1, UNSPSC -  231531, Unit_of_Measure - EA"
204725,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N35-SILIOD8MM,"Silicone transparent tube, Size-ID-4mm,OD-8MM,  Make-STD.",,231531,,,,,210,210,1000,0,YES,/20190501314/assets/items/largeimages/51Y1WkIzJlL.jpg,,"Sys_Num_Images - 1, UNSPSC - 231531, Unit_of_Measure - MTR"
204726,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N36FLOWMTERSPARE,"FOR KOM 40MM COMPLETE CHANGE GEAR SET (CHANGE GEAR SET, CRINKLE WASHER, UPPER MAGNET",,231531,,,,,2891,2891,1000,0,YES,/20190501314/assets/items/largeimages/download.jpg,,"Sys_Num_Images - 1, UNSPSC - 231531, Unit_of_Measure - EA"
204727,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N31CP875,Grinding Gun (Make CP) Brand Name :Chicago Pneumatic Collet Size :6 mm Type of Product :Angle Die Grinder Power :220 W Length :124 mm Sound Power :112.3 db(A) Part No : T023995 Model Name : CP875,,261117,,,,,9065,9065,2000,0,YES,/20190501314/assets/items/largeimages/51n23Hqq2CL._SX522_.jpg,,"Sys_Num_Images - 1, UNSPSC - 261117, Unit_of_Measure - EA"
204728,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N31SUMAKEST5553,Air ratchet wrench gun - ST-5553 (Make Sumake),,232416,,,,,3773,3773,2000,0,YES,/20190501314/assets/items/largeimages/Capture.PNG,,"Sys_Num_Images - 1, UNSPSC - 232416, Unit_of_Measure - EA"
204729,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N833THYJACK,"3T Hydraulic Floor Jack, Model: KCFL3TL.F",,232416,,,,,11500,11500,2000,0,YES,/20190501314/assets/items/largeimages/HYD.HYD.35557497_1668190778228.webp,,"Sys_Num_Images - 1, UNSPSC - 232416, Unit_of_Measure - EA"
204730,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N31SPANNER55,55mm open spanner,,232416,,,,,990,990,2000,0,YES,/20190501314/assets/items/largeimages/HAN.SIN.73094755_1668048861083.webp,,"Sys_Num_Images - 1, UNSPSC - 232416, Unit_of_Measure - EA"
204731,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N37PROXIMSENS,IQ10-06NPSKT0S INDUKT.PROXIM.SENS.,,231531,,,,,2778.75,2778.75,2000,0,YES,/20190501314/assets/items/largeimages/675168_1.webp,,"Sys_Num_Images - 1, UNSPSC - 231531, Unit_of_Measure - EA"
204732,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N56BIOOIL,Molyduval Soraja HM 15,,15121902,,,,,1750,1750,2000,0,YES,/20190501314/assets/items/largeimages/OIL.jpg,,"Sys_Num_Images - 1, UNSPSC - 15121902, Unit_of_Measure - EA"
204733,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N38RENIRMP6001,A-5742-0001 RMP60 - RADIO/RADIO(Q) (TK/UG/BATT),,231531,,,,,322596.96,322596.96,2000,0,YES,/20190501314/assets/items/largeimages/8df711955e6746568336ca86ab4622e0.png,,"Sys_Num_Images - 1, UNSPSC - 231531, Unit_of_Measure - EA"
204734,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N38TEMPFURN326001,Zero Speed Switch ? Jayashree RME211/NITD with Sensor SP12B30,,232110,,,,,4789.75,4789.75,2000,0,YES,/20190501314/assets/items/largeimages/rme211-speed-switch-500x500.webp,,"Sys_Num_Images - 1, UNSPSC - 232110, Unit_of_Measure - EA"
204735,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N31WHEEL3INCHPLPRLFX,WHEEL SIZE 3INCH POLYPROPYLENE FIXED-IV-Z08-04-75-121,,31162702,,,,,368,368,2000,0,YES,/20190501314/assets/items/largeimages/iv-z08-01d-100-121-1000x1000.webp,,"Sys_Num_Images - 1, UNSPSC - 31162702, Unit_of_Measure - EA"
204736,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N31WHEEL3INCHPLPRLML,WHEEL SIZE 3INCH POLYPROPYLENE MOVABLE -IV-Z08-01D-75-121,,31162702,,,,,540,540,2000,0,YES,/20190501314/assets/items/largeimages/3-inch-swivel-caster-wheels-4-inch-total-wheel-hight-heavy-duty-original-imag6sffxgjy2as3.webp,,"Sys_Num_Images - 1, UNSPSC - 31162702, Unit_of_Measure - EA"
204737,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N31WHEEL4INCPRPLFX2,WHEEL SIZE 4 INCH POLYPROPYLENE FIXED-IV-Z08-04-100-121,,31162702,,,,,399,399,2000,0,YES,/20190501314/assets/items/largeimages/iv-j08-02-75-121-1000x1000....webp,,"Sys_Num_Images - 1, UNSPSC - 31162702, Unit_of_Measure - EA"
204738,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N31WHEEL4INCHPRPLMV,WHEELSIZE 4 INCH POLYPROPYLENE MOVABLE-IV-Z08-01D-100-121,,31162702,,,,,458.64,458.64,2000,0,YES,/20190501314/assets/items/largeimages/supo-polypropylene-wheel-with-double-ball-bearing-500x500.webp,,"Sys_Num_Images - 1, UNSPSC - 31162702, Unit_of_Measure - EA"
204739,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N31WHEEL3INCH,WHEEL3INCHASSEMBLYIV-08-75/25-121-WH,,31162702,,,,,156.8,156.8,2000,0,YES,/20190501314/assets/items/largeimages/MAT.POL.27584241_1671019745212.webp,,"Sys_Num_Images - 1, UNSPSC - 31162702, Unit_of_Measure - EA"
204740,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N31WHEEL4INCH,WHEEL 4 INCH ASSEMBLY IV-08-100/25-121-WH,,31162702,,,,,278,278,2000,0,YES,/20190501314/assets/items/largeimages/noimage.jpg,,"Sys_Num_Images - 1, UNSPSC - 31162702, Unit_of_Measure - EA"
204741,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N316INCHWHLASSEMBLY,WHEEL FOR 6INCH ASSEMBLY PART NO. IV-705-150/45/122-WH,,31162702,,,,,476.28,476.28,2000,0,YES,/20190501314/assets/items/largeimages/MAT.POL.77584328_1671019610929.webp,,"Sys_Num_Images - 1, UNSPSC - 31162702, Unit_of_Measure - EA"
204742,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N31-PYROMETR,MINIATURE PYROMETER,,411122,,,,,34020,34020,2000,0,YES,/20190501314/assets/items/largeimages/31eEA92aoqL.webp,,"Sys_Num_Images - 1, UNSPSC - 411122, Unit_of_Measure - EA"
204743,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N39-USBK-CS,USB INTERFACE TM USBK CS,,411122,,,,,8640,8640,2000,0,YES,/20190501314/assets/items/largeimages/6391-1_tm-usbk-cs-sada-usb-rozhrani-pro-ir-snimace-rady-cs.jpg,,"Sys_Num_Images - 1, UNSPSC - 411122, Unit_of_Measure - EA"
204744,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N56GRES0140018,Kluber microlube GL261,,15121902,,,,,10690.92,10690.92,2000,0,YES,/20190501314/assets/items/largeimages/microlube-gl-261-klueber-spezialschmierfett-bei-grenzschmierungen-kartusche-400g-vorne.jpg,,"Sys_Num_Images - 1, UNSPSC - 15121902, Unit_of_Measure - KGM"
204745,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N38BECKOFFEK1100,PROFINET MODULE BECKHOFF EK 1100,,231531,,,,,18798.75,18798.75,2000,0,YES,/20190501314/assets/items/largeimages/REAEKBN1TP.png,,"Sys_Num_Images - 1, UNSPSC - 231531, Unit_of_Measure - EA"
204746,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N37KUKA7007010,BECKHOFF MODULE EL9100,,231531,,,,,2456.25,2456.25,2000,0,YES,/20190501314/assets/items/largeimages/el9100_es9100__web_preview.png,,"Sys_Num_Images - 1, UNSPSC - 231531, Unit_of_Measure - EA"
204747,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N53PUPNTRAL5005,PU Paint RAL 5005 Glossy,,312115,,,,,675.073,675.073,2000,0,YES,/20190501314/assets/items/largeimages/ral-5005-crystic-topcoat-gt-1000-pax-iso-npg-for-spray.jpg,,"Sys_Num_Images - 1, UNSPSC - 312115, Unit_of_Measure - LTR"
204748,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N53PUPAINTRAL1004,PU Paint RAL 1004 Glossy,,312115,,,,,687.47,687.47,2000,0,YES,/20190501314/assets/items/largeimages/ral-1004-powder-coating-powder-500x500.webp,,"Sys_Num_Images - 1, UNSPSC - 312115, Unit_of_Measure - LTR"
204749,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N53PUPAINTRAL7035,PU Paint RAL 7035 Glossy,,312115,,,,,651.406,651.406,2000,0,YES,/20190501314/assets/items/largeimages/light-grey-ral-7035-qd-paint-1k-enamel-2k-pu-paints-finishers-indokote-250x250.webp,,"Sys_Num_Images - 1, UNSPSC - 312115, Unit_of_Measure - LTR"
204750,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N53PUPAINTRAL7011,PU Paint RAL 7011 Glossy,,312115,,,,,675.073,675.073,2000,0,YES,/20190501314/assets/items/largeimages/iron-grey-ral-7011-qd-paint-1k-enamel-2k-pu-paints-finishers-indokote-500x500.webp,,"Sys_Num_Images - 1, UNSPSC - 312115   , Unit_of_Measure - LTR"
204751,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N53PUPAINTRAL9002,PU Paint RAL 9002 Glossy,,312115,,,,,663.803,663.803,2000,0,YES,/20190501314/assets/items/largeimages/grey-white-ral-9002-qd-paint-1k-enamel-2k-pu-paints-finishers-indokote-500x500.webp,,"Sys_Num_Images - 1, UNSPSC - 312115, Unit_of_Measure - LTR"
204752,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N53THINNERPU,0412 Thinner PU Auto/1 LT,,312115,,,,,209.622,209.622,2000,0,YES,/20190501314/assets/items/largeimages/pu-auto-thinner-1000x1000.webp,,"Sys_Num_Images - 1, UNSPSC - 312115, Unit_of_Measure - LTR"
204753,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N53SIGNALRDCLR,Signal Red Colour (04-E-53),,312115,,,,,651.406,651.406,2000,0,YES,/20190501314/assets/items/largeimages/bs4800-04-e-53-carnival-red-poppy.jpg,,"Sys_Num_Images - 1, UNSPSC - 312115, Unit_of_Measure - LTR"
204754,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N53LIGHTBLCLR,Light Blue (20-E-51) For Air,,312115,,,,,651.406,651.406,2000,0,YES,/20190501314/assets/items/largeimages/LIGHT_BLUE20E51_150-600x315.jpg,,"Sys_Num_Images - 1, UNSPSC - 312115, Unit_of_Measure - LTR"
204755,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N53PAINTROLLER2INCH,Paint Roller 2 INCH,,312115,,,,,83.3,83.3,2000,0,YES,/20190501314/assets/items/largeimages/2-acrylic-paint-roller-yellow-line-exterior--1000x1000.webp,,"Sys_Num_Images - 1, UNSPSC - 312115, Unit_of_Measure - EA"
204756,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N53PAINTROLLER4INCH,Paint Roller 4 INCH,,312115,,,,,147,147,2000,0,YES,/20190501314/assets/items/largeimages/ja-1b-jay-original-imafuskb5hamaq6y.webp,,"Sys_Num_Images - 1, UNSPSC -  312115, Unit_of_Measure - EA"
204757,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N31TALLENKEY-C1,T ALLENKEY 1/8&quot; MAKE: MULTITEC,,232416,,,,,59.2,59.2,2000,0,YES,/20190501314/assets/items/largeimages/HAN.NON.62990287_1668042261924.webp,,"Sys_Num_Images - 1, UNSPSC - 232416, Unit_of_Measure - EA"
204758,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N31SCKT-01,1/2&quot;DR.SOCKET 20MM 6PT CHROME MAKE: KING TONY,,232416,,,,,147.9,147.9,2000,0,YES,/20190501314/assets/items/largeimages/61yQZIQ3qlL._SL1000_.jpg,,"Sys_Num_Images - 1, UNSPSC - 232416, Unit_of_Measure - EA"
204759,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N31SCKT-02,1/2&quot;DR.SOCKET 34MM 6PT CHROME MAKE: KING TONY,,232416,,,,,319.5,319.5,2000,0,YES,/20190501314/assets/items/largeimages/download.jpg,,"Sys_Num_Images - 1, UNSPSC - 232416, Unit_of_Measure - EA"
204760,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N31SCKT-03,1/2&quot;DR.DEEP SOCKET 18MM 6PT CHROME 77MML MAKE: KING TONY,,232416,,,,,213,213,2000,0,YES,/20190501314/assets/items/largeimages/IMG_20220101_171200_896.jpg,,"Sys_Num_Images - 1, UNSPSC - 232416, Unit_of_Measure - EA"
204761,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N31SCKT-04,1/2&quot;DR.DEEP SOCKET 28MM 6PT CHROME 77MML MAKE: KING TONY,,232416,,,,,408.3,408.3,2000,0,YES,/20190501314/assets/items/largeimages/timthumb.png,,"Sys_Num_Images - 1, UNSPSC - 232416, Unit_of_Measure - EA"
204762,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N31SCKT-05,3/4&quot;DR.DEEP SOCKET 34MM 6PT CHROME MAKE: KING TONY,,232416,,,,,881.6,881.6,2000,0,YES,/20190501314/assets/items/largeimages/46-pcs-1-4-drive-king-tony-original-imaenmnc7hu8qhkv.webp,,"Sys_Num_Images - 1, UNSPSC - 232416, Unit_of_Measure - EA"
204763,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N31SCKT-06,1/2&quot;DR.DEEP SOCKET 36MM 6PT CHROME 77MML MAKE: KING TONY,,232416,,,,,763.3,763.3,2000,0,YES,/20190501314/assets/items/largeimages/s-l300_(1).jpg,,"Sys_Num_Images - 1, UNSPSC - 232416, Unit_of_Measure - EA"
204764,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N36ASQT4660012,"Rapid-Feed valve Make - HAWE,Type - NZP16 TV/TQ20-L 24 860 445.02",,231531,,,,,66865.4,66865.4,2000,0,YES,/20190501314/assets/items/largeimages/download.jpg,,"Sys_Num_Images - 1, UNSPSC - 231531, Unit_of_Measure - EA"
